,DateTime,Uid,Tweet,Label (Specialist),HashTag
754,2021-02-23 8:46:01,8fce585d5415,ทำไมยายถึงต้องไล่ให้กูไปตายตลอดมันทำไมว่ะอ่อนแอแบบนี้ไปตายไปทำอะไรก็ไม่เจริญเออเอาสิเอาอีกเลยไล่กูไปตายอีกไล่เลยอยากให้ตายมากเหรอคือคำที่ยายพลั้งปากพูดออกมาใช่มั้ยขอร้องล่ะแค่พลั้งปากพูดออกมามใชีดมุ้ายว่ะ,Other,#โรคซึมเศร้า
755,2021-08-24 0:51:02,6fd4d51bbb65,ไม่อยากมีชีวิตอยู่แล้วทำไงดีไม่อยากแบกรับภาระนี้อีกแล้วอยากหายๆไปซะ,Level 1,#โรคซึมเศร้า
756,2021-06-06 9:48:04,47ff2a089e54,ยิ่งยื้อยิ่งเหนื่อยทำให้การคิดจะฆ่าตัวตายมันจะเพิ่มตัวเองสูงขึ้น,Level 2,#โรคซึมเศร้า
757,2021-05-30 14:27:11,2f4e5acafbcd,หรือเราเหมาะกับการหายไปจากโลกนี้แล้วนะเหนื่อยเหลือเกินไม่ได้มีเป้าหมายอะไรในชีวิตอีกแล้ว,Level 1,#โรคซึมเศร้า
758,2021-06-16 15:23:20,2f4e5acafbcd,หลับไปเลยได้ไหมไม่อยากตื่นแล้ว,Level 1,#โรคซึมเศร้า
759,2021-06-16 9:17:26,2f4e5acafbcd,เมื่อไหร่กูจะตายได้สักทีวะ,Level 1,#โรคซึมเศร้า
760,2021-06-22 14:51:20,2f4e5acafbcd,ทำไมวะทำไมทุกคนมีความสุขแต่กูกลับโดดเดี่ยวชิบหายขอร้องปล่อยฉันตาย,Level 1,#โรคซึมเศร้า
761,2021-05-18 14:00:16,2f4e5acafbcd,เคยกลัวผลข้างเคียงของวัคซีนแต่ตอนนี้อยากฉีดมากอยากให้เกิดผลข้างเคียงแบบร้ายแรงที่สุด,Level 1,#โรคซึมเศร้า
762,2021-07-04 17:10:20,2f4e5acafbcd,มาถึงจุดที่เดินหาคัตเตอร์ในห้างเพื่อจะเอาไปกรีดข้อมือในห้องน้ำอ่ะ,Level 5,#โรคซึมเศร้า
763,2021-07-19 12:38:45,2f4e5acafbcd,ถ้าผมตายจริงๆทุกอย่างในตัวผมทั้งความคิดความรู้สึกทุกอย่างๆภาระชีวิตคงจะจบตามไปด้วยมันดีจริงๆใช่มั๊ย,Level 1,#โรคซึมเศร้า
764,2021-08-05 12:28:00,2f4e5acafbcd,ไม่อยากอยู่แล้ว,Level 1,#โรคซึมเศร้า
765,2021-08-23 13:13:57,2f4e5acafbcd,ตายได้กูตายไปแล้ว,Level 1,#โรคซึมเศร้า
766,2021-08-22 12:55:34,2f4e5acafbcd,สิ่งที่เจ็บปวดที่สุดในชีวิตก็คือการมีชีวิตอยู่บนโลกใบนี้,Level 1,#โรคซึมเศร้า
767,2021-08-25 15:36:38,2f4e5acafbcd,ตอนเห็นแฟนเก่าทิ้งจดหมายลามันกลับมาอีกละเมื่อคืนเกือบตาย,Level 5,#โรคซึมเศร้า
768,2021-08-31 12:09:47,2f4e5acafbcd,ก็แค่เหนื่อยที่จะมีชีวิต,Level 1,#โรคซึมเศร้า
769,2021-08-31 12:05:13,2f4e5acafbcd,เริ่มต้นเดือนใหม่ก็หนักแล้วเสียใจมากที่ตื่นมาแล้วยังมีชีวิตอยู่,Level 1,#โรคซึมเศร้า
770,2021-08-31 11:41:16,2f4e5acafbcd,ฝันร้ายอีกแล้วหรอเฮ้อฝันว่าเราทำอะไรก็ผิดไปหมดฆ่าตัวตายไปโดดน้ำตายโดดเดี่ยวฝันร้ายบ่อยเกินไปแล้วนะช่วงนี้,Level 2,#โรคซึมเศร้า
772,2021-05-30 14:27:11,2f4e5acafbcd,เราพยายามทำตัวปกติแล้วแต่ทำไมมันก็แย่ลงกว่าเดิมจะเอาต่อกับชีวิตนี้อย่างไรดีเราเหนื่อยล้ากับมันเหลือเกิน,Other,#โรคซึมเศร้า
773,2021-06-26 6:42:19,b31678dcbaea,ต้องพยายามหาแรงบันดาลใจในการมีชีวิตอยู่สินะ,Level 1,#โรคซึมเศร้า #โรคเครียด #อยากตาย
774,2021-07-18 8:58:18,8f8a9be80381,ยังคงเป็นคำถามที่ค้างคาใจเรามีชีวิตไปเพื่ออะไรทำไมต้องยังมีชีวิตอยู่,Level 1,#ซึมเศร้า
775,2021-03-31 17:26:55,3f99a3789ea8,มันไม่ไหวแล้วตอนนี้ใครก็ได้เอาคัตเตอร์ออกไปที,Level 5,#โรคซึมเศร้า
776,2021-06-26 11:04:31,7bee2d4515a4,เหนื่อยอ่ะเหนื่อยมากเหนื่อยจนอยากตายทั้งๆที่ทุกอย่างมันโอเคแต่เราไม่โอเคเลยอ่ะแก,Level 1,#โรคซึมเศร้า
777,2021-06-26 11:00:34,7bee2d4515a4,วันนี้จะเป็นวันตายของฉัน,Level 5,#โรคซึมเศร้า
778,2021-08-02 9:56:28,7bee2d4515a4,หน่วงในใจเริ่มกลับมาคิดอยากตายอีกแล้ว,Level 1,#โรคซึมเศร้า
780,2021-05-28 13:08:43,4bafdd84ab9f,ชีวิตเฮงซวย,Other,"#ปัญหาครอบครัว
#โรคซึมเศร้า"
781,2021-06-05 18:00:18,4bafdd84ab9f,ฟังเพลงนี้แล้วเหมือนจะตายจริงๆเลย,Other,"#ปัญหาครอบครัว
#โรคซึมเศร้า"
782,2021-04-01 13:38:13,2ba5903862a0,ตายตอนนี้เลยไม่ได้หรอ,Level 5,#ซึมเศร้า #โรคซึมเศร้า #ภาวะซึมเศร้า
784,2021-04-06 15:14:24,2ba5903862a0,เราหมดในการใช้ชีวิตแล้วค่ะทุกคนตอนนี้เราไม่มีกำลังใจและเป้าหมายในการใช้ชีวิตต่อไปแล้วค่ะเราไม่รู้จะทำยังไงเลยมันดิ่งมาก,Level 2,#บันทึกซึมเศร้า​ #ซึมเศร้า #โรคซึมเศร้า #กําลังใจ
785,2021-04-03 13:47:58,2ba5903862a0,หมดแรงอยู่ต่อแล้วอยากตายเป็นทางเดียวที่จะหายไม่มีใครเข้าใจแล้วรักเราจริงๆไม่ไหวแล้ว,Level 2,#โรคซึมเศร้า
786,2021-04-06 15:17:19,2ba5903862a0,ความตายมันใกล้มาก,Other,#โรคซึมเศร้า
787,2021-04-06 15:08:09,2ba5903862a0,ความจนมันน่ากลัวเกิดมาจากความไม่พร้อมก็เช่นกันหนูจะพยายามโตไปเป็นผู้ใหญ่ที่ดีถ้าหนูยังอยู่อะนะ,Level 2,#โรคซึมเศร้า
788,2021-08-21 16:11:43,278fe9b64611,หาเพื่อนมาฆ่าตัวตายด้วยกันหรือคนที่ช่วยเราฆ่าตัวตายพวกชอบสายดาร์กชอบความตายสนใจมานะ,Level 5,#อยากตาย
790,2021-04-04 9:23:22,27a2bdb999a6,ผูกคอจะทรมานกว่ากระโดดตึกมั้ยนะ,Level 4,#โรคซึมเศร้า
791,2021-04-04 9:23:22,27a2bdb999a6,ช่วยด้วยบางทีปัญหามันก็ใหญ่เกินไปสำหรับผู้หญิงที่ตัวคนเดียว,Other,#โรคซึมเศร้า
792,2021-06-16 14:03:46,b7c1f1c08c65,ใครก็ได้ช่วยมาจบชีวิตห่วยแตกนี้ให้ทีได้โปรด,Level 1,#อยากตาย
