,DateTime,Uid,Tweet,Label (Specialist),HashTag
957,19/7/2021 17:48,3b6546c94c9a,แผลตามร่างกายแปบเดียวก็หายแผลที่ใจรักษาเท่าไรก็ไม่มีวันหาย,Other,#โรคซึมเศร้า
958,25/7/2021 07:25,3b6546c94c9a,หวังว่าครั้งนี้จะเป็นครั้งสุดท้าย,Level 5,#โรคซึมเศร้า
959,2/8/2021 19:25,3b6546c94c9a,ไม่ได้อยากตายหรอกแต่มันสุดหัวใจจะทนไหวไม่มีแม้จะสงสารและเข้าใจมีแต่ทำร้ายหัวใจไปวันๆ,Level 1,#โรคซึมเศร้า
960,23/8/2021 17:34,3b6546c94c9a,การทำร้ายตัวเองคือการที่ทำให้ตัวเราหายเจ็บปวดทรมานถึงแม้มันจะเจ็บตัวมากก็ตาม,Level 5,#โรคซึมเศร้า
961,23/8/2021 01:58,3b6546c94c9a,เจ็บปวดเกินจะเยียวยาตัวเองแล้ว,Other,#โรคซึมเศร้า
962,31/8/2021 18:48,3b6546c94c9a,แค่พยายามหนีจากโลกใบนี้เอง,Level 1,#โรคซึมเศร้า
963,31/8/2021 10:28,3b6546c94c9a,หลับไม่ตื่นได้ไหมแค่อยากหายไปอยากให้หายไปแม้กระทั่งจิตวิญญาณช่วงนี้รับไม่ไหวจริงๆ,Level 1,#โรคซึมเศร้า
964,5/9/2021 09:24,3b6546c94c9a,ขอโทษจริงๆที่เลิกทำร้ายร่างกายตัวเองไม่ได้,Level 5,#โรคซึมเศร้า
965,4/9/2021 18:09,3b6546c94c9a,เส้นเลือดใหญ่คอยาเอาไงดี,Level 4,#โรคซึมเศร้า
966,4/9/2021 17:31,3b6546c94c9a,อยากอยู่ช่วยพวกมึงไปนานๆเหมือนกันแต่ไม่มั่นใจในตัวเองตอนนี้เลยอ่ะว่าจะอยู่ได้ถึงขนาดไหน,Level 2,#โรคซึมเศร้า
967,4/9/2021 17:17,3b6546c94c9a,ได้จัดยาเองในรอบสามเดือนก็กินเกินขนาดไปเลยสิคะจะรอเหี้ยอะไร,Level 5,#โรคซึมเศร้า
968,4/9/2021 16:11,3b6546c94c9a,กินยาไปกว่าเม็ดกีดแขนมาพนันกันดีกว่าว่าเราจะไปหรือจะรอดกันนะ,Level 5,#โรคซึมเศร้า
969,4/9/2021 15:47,3b6546c94c9a,ควรกรอกยาตายได้แล้วนะ,Level 4,#โรคซึมเศร้า
970,3/9/2021 16:47,3b6546c94c9a,ทุกคนมีทางออกของตัวเองแต่ละคนทางออกก็แตกต่างกันไปทางออกของเราเป็นความตายมันผิดตรงไหน,Level 1,#โรคซึมเศร้า
971,7/9/2021 18:32,3b6546c94c9a,ตอนคนเราจะตายมันเป็นยังไงนะ,Level 1,#โรคซึมเศร้า
972,11/9/2021 10:59,3b6546c94c9a,ไม่ได้มีเครื่องสำอางไว้แต่งหน้าแต่มีไว้ปิดรอยแผล,Level 5,#โรคซึมเศร้า
975,10/9/2021 08:41,3b6546c94c9a,ขอให้หลับไม่ต้องตื่น,Level 1,#โรคซึมเศร้า
976,9/9/2021 18:44,3b6546c94c9a,ก็แล้วทำไมตายไม่ได้ล่ะ,Level 1,#โรคซึมเศร้า
977,9/9/2021 14:42,3b6546c94c9a,อยากหายไปจากโลกใบนี้แบบไม่ต้องมีใครจำได้ว่าเคยมีกู,Level 1,#โรคซึมเศร้า
979,28/8/2021 11:46,2ba4ec592e4b,บางทีก็ปากดีไปบอกให้คนอื่นอยู่ต่อทั้งที่ตัวเองห่วยแตกไม่อยากใช้ชีวิตแล้ว,Level 1,#โรคซึมเศร้า
980,12/8/2021 02:35,d3c946df4e5a,อยากตายๆไปซะไม่อยากมานั่งร้องไห้,Level 1,#อยากตาย #โรคซึมเศร้า #ครอบครัวไม่ใช่เซฟโซน
981,13/7/2021 16:43,2bd35bf70ed0,เราต้องทำไงหรอคะในเมื่อคนที่เรารักพวกเขาต่างต้องการให้เราตายไล่ให้ไปตายเราต้องทำตามที่เขาบอกไหมคะเขาอาจรักเรามากขึ้นก็ได้นะ,Level 2,#อยากตาย #ซึมเศร้า #ซึมเศร้าเพื่อนรัก
982,13/7/2021 16:43,2bd35bf70ed0,มีใครอยากตายเหมือนกันไหม,Level 1,#อยากตาย #ซึมเศร้า #ซึมเศร้าเพื่อนรัก
983,12/7/2021 16:54,fbbf1f266ca3,ขอวิธีฆ่าตัวตายทีค่ะ,Level 3,#โรคซึมเศร้า
984,23/5/2021 12:24,5f448b80cb1d,กินยาก็เจอเอฟเฟคยาไม่กินก็คุมตัวเองไม่ได้แม่งทรมานจังว่ะ,Other,#โรคซึมเศร้า
985,23/8/2021 16:53,e771851bf91e,เครียดมากอยากตายอ่ะมันเป็นทางออกที่ดีที่สุดแล้วแบบนี้,Level 1,#อยากตาย
986,23/8/2021 16:53,e771851bf91e,ขอโทษที่ทำได้แค่ขอโทษ,Other,#อยากตาย
987,4/9/2021 11:14,af44c61553b0,ระหว่างโดดลงน้ำกับโดดลงจากตึกอันไหนตายจริงมากกว่ากัน,Level 4,#โรคซึมเศร้า
988,10/9/2021 14:27,af44c61553b0,แอดมิดไปคืนสงบสติอารมณ์,Level 5,#โรคซึมเศร้า
989,15/6/2021 11:39,278f6fa53886,อยากตาย,Level 1,#อยากตาย #โรคซึมเศร้า
990,15/6/2021 11:39,278f6fa53886,กูเกลียดตัวตนกูกูเกลียดนิสัยกู,Other,#อยากตาย #โรคซึมเศร้า
992,17/6/2021 06:54,975a0f878be9,ถ้าไม่อยู่แล้วดูแลตัวเองดีๆละกัน,Level 1,#โรคซึมเศร้า
993,1/6/2021 17:31,cbc23ec40ece,ตายได้ยัง,Level 1,#โรคซึมเศร้า
994,26/6/2021 13:57,cbc23ec40ece,อยากทำร้ายตัวเองอีกแล้ว,Level 5,#โรคซึมเศร้า
995,20/7/2021 04:24,734b18eed9bc,มันแปลกไหมคะที่เรานั่งคิดทุกวันว่าตัวเองจะตายแบบไหน,Level 3,#โรคซึมเศร้า
996,20/7/2021 04:18,734b18eed9bc,ไม่ได้โศกเศร้าแต่ได้โปรดทราบว่าผมแค่อยากหายไปจากโลก,Level 1,#โรคซึมเศร้า
998,5/6/2021 14:03,8f2c29182c08,อยากตาย,Level 1,#โรคซึมเศร้า
999,18/5/2021 16:12,8f2c29182c08,สวัสดีการกรีดแขนครั้งแรก,Level 5,#โรคซึมเศร้า
1000,26/6/2021 15:56,8f2c29182c08,อยากฆ่าพ่อให้ตายจัง,Other,#โรคซึมเศร้า
1001,1/4/2021 12:24,a33ff4868a3c,ขอแค่ได้กรีดแขนขอแค่นี้,Level 3,#โรคซึมเศร้า
1002,3/7/2021 11:53,bf0d8b342308,จดหมายลาตาย,Level 5,#โรคซึมเศร้า
1003,31/3/2021 22:53,7b0aea48f079,อยากตายให้มันจบๆแม่ง,Level 1,#โรคซึมเศร้า
1004,25/8/2021 15:12,c30e7481effe,อย่าโทษคนที่ฆ่าตัวตายว่าเค้าไม่รักตัวเองเค้ารักตัวเองแหละแต่โลกนี้ต่างหากที่ใจร้ายกับเค้า,Other,#โรคซึมเศร้า
